ReleaseID,File Name,Size,LOCAdded,AvgLOCAdded,MaxLOCAdded,LOCRemoved,AvgLOCRemoved,MaxLOCRemoved,Churn,AvgChurn,MaxChurn,NR,Nfix,NAuth,Buggy
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,380,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,38,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,193,2,2.0,2,2,2.0,2,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,22,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,158,5,2.5,3,3,1.5,2,2,0.5,1,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,109,3,1.5,2,2,1.0,1,1,0.25,1,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,152,0,0.0,0,1,1.0,1,1,0.5,1,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,31,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,344,4,4.0,4,0,0.0,0,4,2.0,4,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,0,0.0,0,1,1.0,1,1,0.5,1,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,85,25,25.0,25,1,1.0,1,24,12.0,24,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,78,32,32.0,32,831,831.0,831,799,399.5,799,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java,880,880,880.0,880,0,0.0,0,880,440.0,880,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,64,3,3.0,3,1,1.0,1,2,1.0,2,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,199,14,14.0,14,1,1.0,1,13,6.5,13,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/StabilizeNetworkTopology.java,155,158,79.0,154,3,1.5,3,155,38.75,154,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,42,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java,405,251,27.88888888888889,92,209,23.22222222222222,77,88,4.888888888888889,43,9,4,6,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,541,249,31.125,71,84,10.5,35,165,10.3125,71,8,1,7,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieConnectionPeer.java,28,28,28.0,28,0,0.0,0,28,14.0,28,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,452,439,39.90909090909091,206,230,20.90909090909091,75,291,13.227272727272727,131,11,1,7,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,474,205,29.285714285714285,104,148,21.142857142857142,82,69,4.928571428571429,34,7,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,379,46,6.571428571428571,17,49,7.0,30,39,2.7857142857142856,13,7,3,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,83,30,15.0,28,36,18.0,35,8,2.0,7,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,393,253,28.11111111111111,76,54,6.0,21,219,12.166666666666666,62,9,1,7,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,439,99,9.9,62,67,6.7,32,98,4.9,47,10,2,9,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,248,120,17.142857142857142,76,20,2.857142857142857,15,100,7.142857142857143,61,7,0,5,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,13253,10330,1721.6666666666667,3892,2578,429.6666666666667,2347,7752,646.0,3179,6,1,6,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ClientConnectionPeer.java,28,28,28.0,28,0,0.0,0,28,14.0,28,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ConnectionPeer.java,69,69,34.5,63,0,0.0,0,69,17.25,63,2,1,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,6303,3517,1758.5,2779,1360,680.0,1345,2157,539.25,1434,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,116,21,10.5,18,6,3.0,4,15,3.75,14,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/GetBookieInfoProcessorV3.java,100,114,22.8,90,14,2.8,10,100,10.0,90,5,0,4,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/LocalBookiesRegistry.java,46,5,2.5,3,3,1.5,2,2,0.5,2,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/LongPollReadEntryProcessorV3.java,226,226,226.0,226,0,0.0,0,226,113.0,226,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java,79,6,3.0,3,5,2.5,3,1,0.25,1,2,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java,93,25,8.333333333333334,20,10,3.3333333333333335,7,15,2.5,13,3,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,2156,1971,89.5909090909091,335,891,40.5,301,1442,32.77272727272727,285,22,5,12,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,41,5,5.0,5,1,1.0,1,4,2.0,4,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,64,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java,149,19,4.75,9,10,2.5,4,9,1.125,5,4,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java,334,282,56.4,265,113,22.6,102,169,16.9,163,5,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadLacProcessorV3.java,114,122,30.5,108,8,2.0,5,114,14.25,108,4,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadLastConfirmedAndEntryContext.java,66,66,66.0,66,0,0.0,0,66,33.0,66,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/RequestUtils.java,38,38,38.0,38,0,0.0,0,38,19.0,38,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,46,6,3.0,3,7,3.5,5,3,0.75,2,2,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,101,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java,111,7,3.5,5,5,2.5,4,6,1.5,4,2,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java,156,7,2.3333333333333335,3,5,1.6666666666666667,2,2,0.3333333333333333,1,3,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteLacProcessorV3.java,113,119,29.75,113,4,1.0,2,115,14.375,113,4,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,770,275,34.375,119,73,9.125,29,212,13.25,94,8,1,7,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,392,12,3.0,7,6,1.5,3,8,1.0,4,4,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,314,0,0.0,0,2,2.0,2,2,1.0,2,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,139,5,5.0,5,1,1.0,1,4,2.0,4,1,1,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,59,7,7.0,7,4,4.0,4,3,1.5,3,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,78,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java,49,14,7.0,12,0,0.0,0,14,3.5,12,2,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,511,82,16.4,54,66,13.2,56,20,2.0,9,5,1,5,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/JAASCredentialsContainer.java,42,42,42.0,42,0,0.0,0,42,21.0,42,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLBookieAuthProvider.java,75,78,26.0,73,3,1.0,2,75,12.5,73,3,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLBookieAuthProviderFactory.java,219,221,73.66666666666667,217,2,0.6666666666666666,1,219,36.5,217,3,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLClientAuthProvider.java,103,105,35.0,101,2,0.6666666666666666,1,103,17.166666666666668,101,3,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SASLClientProviderFactory.java,158,160,53.333333333333336,156,2,0.6666666666666666,1,158,26.333333333333332,156,3,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslClientState.java,190,195,97.5,180,5,2.5,5,190,47.5,180,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslConstants.java,88,88,88.0,88,0,0.0,0,88,44.0,88,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslServerState.java,248,254,127.0,238,6,3.0,6,248,62.0,238,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/TGTRefreshThread.java,276,279,139.5,272,3,1.5,3,276,69.0,272,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShim.java,60,60,60.0,60,0,0.0,0,60,30.0,60,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShimFactory.java,35,35,35.0,35,0,0.0,0,35,17.5,35,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/shims/zk/ZooKeeperServerShimImpl.java,63,63,63.0,63,0,0.0,0,63,31.5,63,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/stats/AlertStatsLogger.java,79,79,79.0,79,0,0.0,0,79,39.5,79,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityException.java,34,34,34.0,34,0,0.0,0,34,17.0,34,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityHandlerFactory.java,35,35,35.0,35,0,0.0,0,35,17.5,35,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityProviderFactoryFactory.java,45,45,45.0,45,0,0.0,0,45,22.5,45,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/TLSContextFactory.java,293,293,293.0,293,0,0.0,0,293,146.5,293,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,88,1,1.0,1,1,1.0,1,0,0.0,0,1,1,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,57,4,1.3333333333333333,2,0,0.0,0,4,0.6666666666666666,2,3,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DirectMemoryUtils.java,57,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,277,71,35.5,46,10,5.0,8,61,15.25,38,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DoubleByteBuf.java,468,468,468.0,468,0,0.0,0,468,234.0,468,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,75,0,0.0,0,2,2.0,2,2,1.0,2,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,666,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HexDumpEntryFormatter.java,53,54,27.0,53,1,0.5,1,53,13.25,53,2,1,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,145,0,0.0,0,1,1.0,1,1,0.5,1,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,396,206,29.428571428571427,173,84,12.0,66,122,8.714285714285714,107,7,1,6,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,104,4,4.0,4,0,0.0,0,4,2.0,4,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,119,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,514,234,39.0,108,83,13.833333333333334,38,163,13.583333333333334,98,6,1,4,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,152,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,95,56,56.0,56,0,0.0,0,56,28.0,56,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,415,2,2.0,2,264,264.0,264,262,131.0,262,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,131,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,45,1,1.0,1,3,3.0,3,2,1.0,2,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,156,58,29.0,49,2,1.0,2,56,14.0,49,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SubTreeCache.java,166,166,166.0,166,0,0.0,0,166,83.0,166,1,1,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,74,1,1.0,1,0,0.0,0,1,0.5,1,1,1,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,302,75,25.0,63,7,2.3333333333333335,5,70,11.666666666666666,58,3,0,3,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashMap.java,494,495,247.5,494,1,0.5,1,494,123.5,494,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongHashSet.java,421,422,211.0,421,1,0.5,1,421,105.25,421,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongHashMap.java,723,724,362.0,723,1,0.5,1,723,180.75,723,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongPairHashMap.java,550,551,275.5,550,1,0.5,1,550,137.5,550,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashMap.java,493,494,247.0,493,1,0.5,1,493,123.25,493,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashSet.java,416,417,208.5,416,1,0.5,1,416,104.0,416,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/GrowableArrayBlockingQueue.java,359,359,359.0,359,0,0.0,0,359,179.5,359,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java,41,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackoffRetryPolicy.java,47,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/RetryPolicy.java,55,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,1456,206,206.0,206,29,29.0,29,177,88.5,177,1,0,1,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,187,7,3.5,6,3,1.5,3,4,1.0,3,2,0,2,NO
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,163,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
12,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,142,15,2.5,8,20,3.3333333333333335,14,13,1.0833333333333333,6,6,0,5,NO
12,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,73,5,2.5,4,9,4.5,7,4,1.0,3,2,0,2,NO
12,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,108,18,4.5,10,9,2.25,6,13,1.625,10,4,1,3,NO
12,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java,20,22,11.0,20,2,1.0,2,20,5.0,20,2,0,2,NO
12,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusCounter.java,60,62,15.5,56,2,0.5,1,60,7.5,56,4,0,3,NO
12,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusMetricsProvider.java,84,94,23.5,83,10,2.5,9,88,11.0,83,4,0,4,NO
12,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusOpStatsLogger.java,82,96,19.2,79,14,2.8,11,84,8.4,79,5,0,4,NO
12,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusStatsLogger.java,86,91,15.166666666666666,74,5,0.8333333333333334,3,88,7.333333333333333,74,6,1,4,NO
12,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusUtil.java,67,67,67.0,67,0,0.0,0,67,33.5,67,1,0,1,NO
12,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java,20,22,11.0,20,2,1.0,2,20,5.0,20,2,0,2,NO
12,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/CounterImpl.java,60,61,30.5,60,1,0.5,1,60,15.0,60,2,1,2,NO
12,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/FinagleStatsLoggerImpl.java,88,94,23.5,86,6,1.5,4,90,11.25,86,4,1,3,NO
12,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/FinagleStatsProvider.java,47,49,24.5,47,2,1.0,2,47,11.75,47,2,1,2,NO
12,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/OpStatsLoggerImpl.java,76,81,40.5,76,5,2.5,5,76,19.0,76,2,1,2,NO
12,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/package-info.java,21,23,11.5,21,2,1.0,2,21,5.25,21,2,0,2,NO
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,114,29,14.5,29,10,5.0,8,23,5.75,21,2,1,2,NO
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,121,55,13.75,46,11,2.75,4,46,5.75,42,4,1,3,NO
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,78,9,9.0,9,0,0.0,0,9,4.5,9,1,1,1,NO
12,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/package-info.java,20,22,11.0,20,2,1.0,2,20,5.0,20,2,0,2,NO
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,2,1.0,1,2,1.0,1,0,0.0,0,2,0,2,NO
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,80,6,3.0,6,3,1.5,2,5,1.25,4,2,0,2,NO
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,79,10,3.3333333333333335,8,11,3.6666666666666665,7,3,0.5,1,3,0,3,NO
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,81,9,9.0,9,0,0.0,0,9,4.5,9,1,1,1,NO
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,88,29,9.666666666666666,23,4,1.3333333333333333,2,25,4.166666666666667,22,3,1,2,NO
12,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/package-info.java,20,22,11.0,20,2,1.0,2,20,5.0,20,2,0,2,NO
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,105,106,35.333333333333336,102,1,0.3333333333333333,1,105,17.5,102,3,1,2,NO
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,60,63,15.75,55,3,0.75,2,62,7.75,55,4,1,3,NO
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,5,5.0,5,5,5.0,5,0,0.0,0,1,0,1,NO
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,2,2.0,2,2,2.0,2,0,0.0,0,1,0,1,NO
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,129,22,7.333333333333333,10,1,0.3333333333333333,1,21,3.5,9,3,1,2,NO
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,43,4,2.0,3,1,0.5,1,3,0.75,3,2,0,2,NO
12,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,1,1.0,1,1,1.0,1,0,0.0,0,1,0,1,NO
