ReleaseID,File Name,Size,LOCAdded,AvgLOCAdded,MaxLOCAdded,Churn,AvgChurn,MaxChurn,Buggy
8,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,114,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,12,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,26,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,255,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,125,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,101,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,32,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,316,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicBasedLoadShedder.java,84,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,28,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,11,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,39,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,408,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,300,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,86,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,18,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,81,0,0.0,0,0,0.0,0,NO
8,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,95,0,0.0,0,0,0.0,0,NO
9,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,192,1,1.0,1,3,3.0,3,NO
9,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,254,0,0.0,0,0,0.0,0,YES
9,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,435,0,0.0,0,0,0.0,0,NO
9,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,104,0,0.0,0,0,0.0,0,NO
9,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,326,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,66,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1156,10,10.0,10,8,8.0,8,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,31,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,24,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,137,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,8,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1569,17,8.5,13,35,17.5,20,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,30,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,137,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,27,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,64,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,8,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,45,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,325,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,57,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,60,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,669,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,337,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,11,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,322,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,349,31,31.0,31,15,15.0,15,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,12,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,576,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,12,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,45,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,411,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,502,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,311,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,758,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,204,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,8,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,25,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,7,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,147,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,15,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,38,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,62,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,28,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,292,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,200,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,34,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,61,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,106,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyBookie.java,81,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,33,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,21,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,67,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,139,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,9,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,145,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,145,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,47,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,360,0,0.0,0,31,10.333333333333334,11,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,573,74,18.5,71,107,26.75,93,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,543,7,7.0,7,2,2.0,2,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,22,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,255,5,5.0,5,10,10.0,10,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,7,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,38,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,71,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,151,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,25,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,24,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,214,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,126,9,4.5,8,38,19.0,25,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,53,0,0.0,0,5,5.0,5,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,51,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,92,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,313,0,0.0,0,4,4.0,4,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,938,8,2.6666666666666665,8,145,48.333333333333336,95,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandleAdv.java,129,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,417,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,157,0,0.0,0,4,4.0,4,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,147,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,69,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,214,6,3.0,6,56,28.0,39,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,360,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,487,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,103,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,145,0,0.0,0,5,5.0,5,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,82,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,61,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,83,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/UpdateLedgerOp.java,203,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,117,1,1.0,1,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,287,0,0.0,0,70,35.0,46,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,13,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,664,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,7,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,54,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,403,0,0.0,0,28,28.0,28,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,210,3,3.0,3,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,93,37,37.0,37,37,37.0,37,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,78,6,3.0,6,9,4.5,5,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,269,93,93.0,93,91,91.0,91,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,79,8,4.0,6,9,4.5,5,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerIdGenerator.java,12,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,159,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,67,16,16.0,16,11,11.0,11,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,165,0,0.0,0,8,8.0,8,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,41,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,636,81,81.0,81,32,32.0,32,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java,91,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,575,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,49,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,57,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,78,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,358,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,177,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,21,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,21,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,5,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,41,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,17,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,16,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,26,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,33,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,30,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,108,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,5,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,126,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,65,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,67,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,88,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,8,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,201,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,12,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,27,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,623,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,20,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,114,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,161,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,11,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,172,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,311,25,8.333333333333334,23,31,10.333333333333334,23,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,175,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,292,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,253,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,66,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,155,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,346,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,62,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,18,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,82,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,4660,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3995,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,68,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java,61,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java,53,0,0.0,0,4,4.0,4,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,866,0,0.0,0,17,17.0,17,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,8,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,15,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java,114,0,0.0,0,5,5.0,5,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java,137,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,27,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,87,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java,89,0,0.0,0,6,6.0,6,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java,129,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,500,2,2.0,2,3,3.0,3,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,280,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,254,7,7.0,7,10,10.0,10,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,103,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,26,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,48,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java,15,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,367,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,114,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,95,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,44,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,21,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,22,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,147,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,42,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,447,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,77,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,237,37,37.0,37,30,30.0,30,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,29,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,37,0,0.0,0,13,13.0,13,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,79,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,288,29,29.0,29,163,163.0,163,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,77,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,22,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,468,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,78,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,27,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,48,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,10,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,35,0,0.0,0,0,0.0,0,YES
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,143,25,25.0,25,23,23.0,23,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,33,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,28,0,0.0,0,0,0.0,0,NO
9,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java,17,0,0.0,0,0,0.0,0,NO
