DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
OPENJPA,5,82.09231805929919,IBk,GreedyStepwise_BackwardsSearch,OverSampling,0.11827956989247312,0.10891089108910891,0.735045593956485,0.024541710237094182,11.0,82.0,880.0,90.0
OPENJPA,5,82.09231805929919,RandomForest,GreedyStepwise_BackwardsSearch,UnderSampling,0.1912751677852349,0.5643564356435643,0.7305273666659805,0.1675711172964846,57.0,241.0,721.0,44.0
OPENJPA,5,82.09231805929919,NaiveBayes,GreedyStepwise_BackwardsSearch,UnderSampling,0.4878048780487805,0.39603960396039606,0.7967003561062967,0.3847722866855845,40.0,42.0,920.0,61.0
OPENJPA,5,82.09231805929919,IBk,GreedyStepwise_BackwardsSearch,UnderSampling,0.1421188630490956,0.5445544554455446,0.6644418599864145,0.08796785981796307,55.0,332.0,630.0,46.0
OPENJPA,6,84.96993987975952,RandomForest,None,None,0.5,0.06451612903225806,0.6931832226604195,0.09598400266622326,6.0,6.0,951.0,87.0
OPENJPA,6,84.96993987975952,NaiveBayes,None,None,0.32558139534883723,0.15053763440860216,0.7838507432500759,0.1587661904126047,14.0,29.0,928.0,79.0
OPENJPA,6,84.96993987975952,IBk,None,None,0.32142857142857145,0.0967741935483871,0.7209301019089673,0.11237504308858957,9.0,19.0,938.0,84.0
OPENJPA,6,84.96993987975952,RandomForest,GreedyStepwise_ForwardSearch,None,0.5333333333333333,0.08602150537634409,0.6618858215076235,0.12666124220233316,8.0,7.0,950.0,85.0
OPENJPA,6,84.96993987975952,NaiveBayes,GreedyStepwise_ForwardSearch,None,0.4473684210526316,0.1827956989247312,0.7934292873113785,0.21943256541132136,17.0,21.0,936.0,76.0
OPENJPA,6,84.96993987975952,IBk,GreedyStepwise_ForwardSearch,None,0.42857142857142855,0.0967741935483871,0.7306603296592173,0.12948857453754128,9.0,12.0,945.0,84.0
OPENJPA,6,84.96993987975952,RandomForest,GreedyStepwise_BackwardsSearch,None,0.5333333333333333,0.08602150537634409,0.6618858215076235,0.12666124220233316,8.0,7.0,950.0,85.0
OPENJPA,6,84.96993987975952,NaiveBayes,GreedyStepwise_BackwardsSearch,None,0.4473684210526316,0.1827956989247312,0.7934292873113785,0.21943256541132136,17.0,21.0,936.0,76.0
OPENJPA,6,84.96993987975952,IBk,GreedyStepwise_BackwardsSearch,None,0.42857142857142855,0.0967741935483871,0.7306603296592173,0.12948857453754128,9.0,12.0,945.0,84.0
OPENJPA,6,84.96993987975952,RandomForest,None,OverSampling,0.16853932584269662,0.16129032258064516,0.6958067886877676,0.0856278574129459,15.0,74.0,883.0,78.0
OPENJPA,6,84.96993987975952,NaiveBayes,None,OverSampling,0.3181818181818182,0.15053763440860216,0.7838507432500759,0.1563840608553359,14.0,30.0,927.0,79.0
OPENJPA,6,84.96993987975952,IBk,None,OverSampling,0.13095238095238096,0.11827956989247312,0.7209188660801564,0.043918085368862256,11.0,73.0,884.0,82.0
OPENJPA,6,84.96993987975952,RandomForest,None,UnderSampling,0.15932203389830507,0.5053763440860215,0.6899753935349041,0.12432984426857291,47.0,248.0,709.0,46.0
OPENJPA,6,84.96993987975952,NaiveBayes,None,UnderSampling,0.3409090909090909,0.16129032258064516,0.7669408208896529,0.17186325239927427,15.0,29.0,928.0,78.0
OPENJPA,6,84.96993987975952,IBk,None,UnderSampling,0.11420612813370473,0.44086021505376344,0.599987640588308,0.04738785658589704,41.0,318.0,639.0,52.0
OPENJPA,6,84.96993987975952,RandomForest,GreedyStepwise_ForwardSearch,OverSampling,0.18269230769230768,0.20430107526881722,0.684222649183717,0.10962849188825953,19.0,85.0,872.0,74.0
OPENJPA,6,84.96993987975952,NaiveBayes,GreedyStepwise_ForwardSearch,OverSampling,0.4177215189873418,0.3548387096774194,0.7934292873113785,0.32913818668402633,33.0,46.0,911.0,60.0
OPENJPA,6,84.96993987975952,IBk,GreedyStepwise_ForwardSearch,OverSampling,0.13636363636363635,0.12903225806451613,0.730643475916001,0.05085155629253485,12.0,76.0,881.0,81.0
OPENJPA,6,84.96993987975952,RandomForest,GreedyStepwise_ForwardSearch,UnderSampling,0.15087719298245614,0.46236559139784944,0.684924888484399,0.10843583704091438,43.0,242.0,715.0,50.0
