DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
OPENJPA,3,73.92550143266476,weka.classifiers.lazy.IBk,Greedy backward search,None,0.575,0.04618473895582329,0.6707186407212,0.07408563295970315,23.0,17.0,5491.0,475.0
OPENJPA,4,78.78103837471784,weka.classifiers.lazy.IBk,Greedy backward search,None,0.273972602739726,0.05555555555555555,0.5894616510761275,0.07426610959490812,20.0,53.0,5791.0,340.0
OPENJPA,5,82.09231805929919,weka.classifiers.lazy.IBk,Greedy backward search,None,0.3333333333333333,0.11515151515151516,0.6483974166265833,0.1485486426718215,38.0,76.0,5972.0,292.0
OPENJPA,6,84.96993987975952,weka.classifiers.lazy.IBk,Greedy backward search,None,0.31451612903225806,0.11818181818181818,0.6674465763159231,0.14741070271671017,39.0,85.0,5885.0,291.0
OPENJPA,7,86.87974132570575,weka.classifiers.lazy.IBk,Greedy backward search,None,0.39669421487603307,0.15384615384615385,0.6819578657190821,0.19966188762153014,48.0,73.0,5945.0,264.0
OPENJPA,8,88.39177750906893,weka.classifiers.lazy.IBk,Greedy backward search,None,0.5054945054945055,0.10648148148148148,0.6408624018242497,0.15587999643906236,46.0,45.0,5859.0,386.0
OPENJPA,9,88.63016367887764,weka.classifiers.lazy.IBk,Greedy backward search,None,0.46706586826347307,0.14285714285714285,0.6463889399530663,0.18917593993591014,78.0,89.0,6367.0,468.0
OPENJPA,10,89.60279353993889,weka.classifiers.lazy.IBk,Greedy backward search,None,0.5373134328358209,0.12631578947368421,0.6604685565800145,0.17963503254596516,72.0,62.0,6514.0,498.0
OPENJPA,11,90.21816177049696,weka.classifiers.lazy.IBk,Greedy backward search,None,0.24316939890710382,0.156140350877193,0.6508361502419228,0.13864582075295642,89.0,277.0,6605.0,481.0
OPENJPA,12,90.75768406004289,weka.classifiers.lazy.IBk,Greedy backward search,None,0.49230769230769234,0.16161616161616163,0.7125051933817986,0.21358297497776535,96.0,99.0,7065.0,498.0
OPENJPA,13,91.41400940930475,weka.classifiers.lazy.IBk,Greedy backward search,None,0.38738738738738737,0.17063492063492064,0.7040356013679184,0.2058673369202374,86.0,136.0,7244.0,418.0
OPENJPA,14,92.16501053899428,weka.classifiers.lazy.IBk,Greedy backward search,None,0.5310734463276836,0.18007662835249041,0.6280543773052152,0.24333002124969164,94.0,83.0,7201.0,428.0
OPENJPA,15,92.72392226937681,weka.classifiers.lazy.IBk,Greedy backward search,None,0.5111111111111111,0.08712121212121213,0.6009061811530947,0.13178889657391402,46.0,44.0,7246.0,482.0
OPENJPA,16,93.20772393691772,weka.classifiers.lazy.IBk,Greedy backward search,None,0.3815789473684211,0.16111111111111112,0.6501552506321583,0.204855982274741,58.0,94.0,7376.0,302.0
OPENJPA,17,93.6397309679306,weka.classifiers.lazy.IBk,Greedy backward search,None,0.631578947368421,0.11428571428571428,0.6314631834215167,0.17316099600836354,72.0,42.0,7158.0,558.0
OPENJPA,1,49.44297082228117,weka.classifiers.trees.RandomForest,None,Undersampling,0.0,0.0,0.4987938044773682,0.0,0.0,0.0,6237.0,434.0
OPENJPA,2,66.4200140944327,weka.classifiers.trees.RandomForest,None,Undersampling,0.0,0.0,0.4952972297507728,0.0,0.0,0.0,6167.0,504.0
OPENJPA,3,73.92550143266476,weka.classifiers.trees.RandomForest,None,Undersampling,0.17708333333333334,0.11703958691910499,0.6382135183390625,0.08023754711982965,68.0,316.0,6110.0,513.0
OPENJPA,4,78.78103837471784,weka.classifiers.trees.RandomForest,None,Undersampling,0.14168937329700274,0.12380952380952381,0.5748068837391219,0.08249254921932414,52.0,315.0,6503.0,368.0
OPENJPA,5,82.09231805929919,weka.classifiers.trees.RandomForest,None,Undersampling,0.1630901287553648,0.1974025974025974,0.6380862193362193,0.1292735831478885,76.0,390.0,6666.0,309.0
OPENJPA,6,84.96993987975952,weka.classifiers.trees.RandomForest,None,Undersampling,0.16348195329087048,0.2,0.6555696851604964,0.1297417915205609,77.0,394.0,6571.0,308.0
OPENJPA,7,86.87974132570575,weka.classifiers.trees.RandomForest,None,Undersampling,0.20906801007556675,0.22802197802197802,0.6780692068222335,0.17574553519256908,83.0,314.0,6707.0,281.0
