@relation OPENJPA_1_TrainingSet.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute LOC_ADDED_AVG numeric
@attribute LOC_ADDED_MAX numeric
@attribute LOC_REMOVED numeric
@attribute LOC_REMOVED_AVG numeric
@attribute LOC_REMOVED_MAX numeric
@attribute CHURN numeric
@attribute CHURN_AVG numeric
@attribute CHURN_MAX numeric
@attribute LOC_TOUCHED numeric
@attribute LOC_TOUCHED_AVG numeric
@attribute LOC_TOUCHED_MAX numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES', 'NO'}

@data
58,58,29.0,58,0,0.0,0,58,29.0,58,58,29.0,58,2,0,1,NO
34,34,17.0,34,0,0.0,0,34,17.0,34,34,17.0,34,2,0,1,NO
34,34,17.0,34,0,0.0,0,34,17.0,34,34,17.0,34,2,0,1,NO
41,41,20.5,41,0,0.0,0,41,20.5,41,41,20.5,41,2,0,1,NO
48,48,24.0,48,0,0.0,0,48,24.0,48,48,24.0,48,2,0,1,NO
34,34,17.0,34,0,0.0,0,34,17.0,34,34,17.0,34,2,0,1,NO
34,34,17.0,34,0,0.0,0,34,17.0,34,34,17.0,34,2,0,1,NO
51,51,25.5,51,0,0.0,0,51,25.5,51,51,25.5,51,2,0,1,NO
35,35,17.5,35,0,0.0,0,35,17.5,35,35,17.5,35,2,0,1,NO
857,867,216.75,867,10,2.5,9,877,219.25,867,877,219.25,867,4,0,2,NO
682,682,341.0,682,0,0.0,0,682,341.0,682,682,341.0,682,2,0,1,NO
47,47,23.5,47,0,0.0,0,47,23.5,47,47,23.5,47,2,0,1,NO
34,34,17.0,34,0,0.0,0,34,17.0,34,34,17.0,34,2,0,1,NO
44,44,22.0,44,0,0.0,0,44,22.0,44,44,22.0,44,2,0,1,NO
1619,3163,263.5833333333333,1619,1544,128.66666666666666,1502,4707,392.25,3121,1643,136.91666666666666,1502,12,0,3,NO
113,218,43.6,107,104,20.8,102,322,64.4,209,114,22.8,102,5,0,1,NO
397,811,90.11111111111111,371,414,46.0,340,1225,136.11111111111111,711,401,44.55555555555556,340,9,0,2,NO
38,75,18.75,38,37,9.25,35,112,28.0,73,38,9.5,35,4,0,1,NO
37,73,18.25,37,36,9.0,34,109,27.25,71,37,9.25,34,4,0,1,NO
35,69,17.25,35,34,8.5,32,103,25.75,67,35,8.75,32,4,0,1,NO
37,73,18.25,37,36,9.0,34,109,27.25,71,37,9.25,34,4,0,1,NO
35,69,17.25,35,34,8.5,32,103,25.75,67,35,8.75,32,4,0,1,NO
36,72,18.0,36,36,9.0,33,108,27.0,69,36,9.0,33,4,0,1,NO
107,214,53.5,108,106,26.5,104,320,80.0,212,108,27.0,104,4,0,1,NO
290,628,69.77777777777777,305,338,37.55555555555556,283,966,107.33333333333333,588,322,35.77777777777778,283,9,0,2,NO
985,1982,247.75,993,997,124.625,969,2979,372.375,1962,1005,125.625,969,8,0,2,NO
107,214,53.5,108,106,26.5,104,320,80.0,212,108,27.0,104,4,0,1,NO
136,275,45.833333333333336,137,139,23.166666666666668,133,414,69.0,270,138,23.0,133,6,0,2,NO
37,74,18.5,37,37,9.25,34,111,27.75,71,37,9.25,34,4,0,1,NO
36,72,18.0,36,36,9.0,33,108,27.0,69,36,9.0,33,4,0,1,NO
36,72,18.0,36,36,9.0,33,108,27.0,69,36,9.0,33,4,0,1,NO
41,76,15.2,35,35,7.0,32,111,22.2,67,41,8.2,32,5,0,2,NO
52,87,14.5,36,35,5.833333333333333,33,122,20.333333333333332,69,52,8.666666666666666,33,6,0,2,NO
34,67,16.75,34,33,8.25,31,100,25.0,65,34,8.5,31,4,0,1,NO
424,963,160.5,463,539,89.83333333333333,459,1502,250.33333333333334,922,502,83.66666666666667,459,6,0,2,NO
99,196,49.0,99,97,24.25,95,293,73.25,194,99,24.75,95,4,0,1,NO
113,219,43.8,108,105,21.0,103,324,64.8,211,114,22.8,103,5,0,1,NO
35,69,17.25,35,34,8.5,32,103,25.75,67,35,8.75,32,4,0,1,NO
35,69,17.25,35,34,8.5,32,103,25.75,67,35,8.75,32,4,0,1,NO
36,72,18.0,36,36,9.0,33,108,27.0,69,36,9.0,33,4,0,1,NO
35,69,17.25,35,34,8.5,32,103,25.75,67,35,8.75,32,4,0,1,NO
34,35,17.5,35,1,0.5,1,36,18.0,35,36,18.0,35,2,0,2,NO
77,152,25.333333333333332,76,75,12.5,72,227,37.833333333333336,148,77,12.833333333333334,72,6,0,3,NO
107,213,53.25,108,105,26.25,103,318,79.5,211,108,27.0,103,4,0,1,NO
107,214,53.5,108,106,26.5,104,320,80.0,212,108,27.0,104,4,0,1,NO
902,1845,369.0,909,943,188.6,891,2788,557.6,1800,916,183.2,891,5,0,1,NO
105,216,54.0,105,111,27.75,102,327,81.75,207,105,26.25,102,4,0,1,NO
440,908,151.33333333333334,457,468,78.0,424,1376,229.33333333333334,881,474,79.0,424,6,0,2,NO
212,425,106.25,213,213,53.25,208,638,159.5,421,214,53.5,208,4,0,1,NO
107,214,53.5,108,106,26.5,104,320,80.0,212,108,27.0,104,4,0,1,NO
106,212,53.0,107,105,26.25,103,317,79.25,210,107,26.75,103,4,0,1,NO
246,490,81.66666666666667,247,244,40.666666666666664,235,734,122.33333333333333,482,248,41.333333333333336,235,6,0,1,NO
109,216,43.2,110,107,21.4,104,323,64.6,214,111,22.2,104,5,0,1,NO
253,496,124.0,253,243,60.75,240,739,184.75,493,253,63.25,240,4,0,1,NO
399,786,157.2,400,387,77.4,383,1173,234.6,783,401,80.2,383,5,0,1,NO
66,138,17.25,69,72,9.0,63,210,26.25,132,76,9.5,63,8,0,2,NO
125,252,31.5,122,127,15.875,112,379,47.375,234,131,16.375,112,8,0,2,NO
41,79,19.75,41,38,9.5,36,117,29.25,77,41,10.25,36,4,0,1,NO
455,911,113.875,456,456,57.0,433,1367,170.875,889,459,57.375,433,8,0,1,NO
45,89,22.25,45,44,11.0,42,133,33.25,87,45,11.25,42,4,0,1,NO
45,89,22.25,45,44,11.0,42,133,33.25,87,45,11.25,42,4,0,1,NO
49,97,24.25,49,48,12.0,46,145,36.25,95,49,12.25,46,4,0,1,NO
513,1037,148.14285714285714,523,524,74.85714285714286,497,1561,223.0,1020,533,76.14285714285714,497,7,0,2,NO
114,227,56.75,114,113,28.25,111,340,85.0,225,114,28.5,111,4,0,1,NO
35,69,17.25,35,34,8.5,32,103,25.75,67,35,8.75,32,4,0,1,NO
97,193,48.25,98,95,23.75,93,288,72.0,191,98,24.5,93,4,0,1,NO
196,392,65.33333333333333,197,196,32.666666666666664,191,588,98.0,388,198,33.0,191,6,0,2,NO
113,220,44.0,108,106,21.2,104,326,65.2,212,114,22.8,104,5,0,1,NO
36,72,18.0,36,36,9.0,33,108,27.0,69,36,9.0,33,4,0,1,NO
27,53,13.25,27,26,6.5,24,79,19.75,51,27,6.75,24,4,0,1,NO
1627,3185,455.0,1638,1558,222.57142857142858,1524,4743,677.5714285714286,3162,1649,235.57142857142858,1524,7,0,2,NO
1405,2783,397.57142857142856,1413,1378,196.85714285714286,1341,4161,594.4285714285714,2754,1421,203.0,1341,7,0,2,NO
383,772,154.4,392,389,77.8,358,1161,232.2,750,401,80.2,358,5,0,2,NO
70,146,29.2,73,76,15.2,67,222,44.4,140,76,15.2,67,5,0,2,NO
654,1298,216.33333333333334,668,644,107.33333333333333,599,1942,323.6666666666667,1267,682,113.66666666666667,599,6,0,2,NO
156,320,80.0,160,164,41.0,151,484,121.0,311,164,41.0,151,4,0,1,NO
284,565,80.71428571428571,293,281,40.142857142857146,261,846,120.85714285714286,554,302,43.142857142857146,261,7,0,2,NO
